adult,belongs_to_collection,budget,original_language,original_title,overview,popularity,release_date,revenue,runtime,tagline,title,vote_average,vote_count,languages,day_of_week,month,season,year,has_homepage,genre,companies,countries
False,not available,200000,en,Spanking the Monkey,"Bright young student Raymond Aibelli is forced to sidetrack an important medical internship because his mother, Susan, is recovering from a broken leg. When he isn't tasked with the most mundane aspects of Susan's recuperation, Raymond finds distraction in a neighborhood girl, Toni Peck. But, as Susan begins relying on her son for both physical and emotional needs, Raymond starts developing disturbing and unwanted new yearnings.",2.799575,1994-01-15,0.0,106.0,A gripping comedy about letting go.,Spanking the Monkey,5.3,29.0,['English'],Saturday,Jan,Q1,1994,NO,"['Comedy', 'Drama']","['Fine Line Features', 'Swelter Films', 'Buckeye Films']",['United States of America']
False,not available,0,en,The Little Rascals,"Spanky, Alfalfa, Buckwheat, and the other characters made famous in the Our Gang shorts of the 1920s and 1930s are brought back to life in this nostalgic children's comedy. When Alfalfa starts to question his devotion to the club's principles after falling for the beautiful nine-year old Darla, the rest of the gang sets out to keep them apart.",6.707109,1994-08-05,67308282.0,82.0,Mischief loves company,The Little Rascals,6.3,214.0,['English'],Friday,Aug,Q3,1994,NO,"['Romance', 'Comedy', 'Family']","['Universal Pictures', 'Amblin Entertainment', 'King World Entertainment']",['United States of America']
False,not available,0,en,À la mode,"Fausto enters an orphanage and is initially bullied, but then makes friends with a new bunkmate, Raymond. He is apprenticed to Mietek, a tailor in the Jewish quarter, who teaches him the trade. Fausto charms everyone in the quarter, and falls in love with Tonie, the mechanic's daughter. He starts making outrageous suits for publicity and, after dressing Tonie, decides that he wants to be a famous couturier.",8.2e-05,1993-09-10,0.0,82.0,not available,À la mode,0.0,0.0,[],Friday,Sep,Q3,1993,NO,['Comedy'],[],[]
False,not available,0,en,Andre,"The true story of how a marine seal named Andre befriended a little girl and her family, circa 1962.",3.139316,1994-08-17,0.0,94.0,The greatest adventure is finding your way home.,Andre,5.0,31.0,['English'],Wednesday,Aug,Q3,1994,NO,"['Drama', 'Family', 'Adventure']",['Paramount Pictures'],['United States of America']
False,not available,0,it,La scorta,"The film shows the difficulties of an honest, imperiled judge and his bodyguard of four men, trying to clean up a Sicilian town. Corrupt local politicians, working hand-in-hand with the Mafia, will stop at nothing to prevent exposure of their rackets.",0.046196,1993-01-01,0.0,92.0,not available,The Escort,5.0,5.0,['Italiano'],Friday,Jan,Q1,1993,NO,"['Thriller', 'Crime', 'Drama']",[],['Italy']
False,not available,0,en,Princess Caraboo,"Bristol, England, early 19th century. A beautiful young stranger who speaks a weird language is tried for the crime of begging. But when a man claims that he can translate her dialect, it is understood that the woman is a princess from a far away land. She is then welcomed by a family of haughty aristocrats that only wants to heighten their prestige. However, the local reporter is not at all convinced she is what she claims to be and investigates. Is Caraboo really a princess?",1.943323,1994-09-16,3021629.0,97.0,She was everything they dreamed of... And nothing they expected.,Princess Caraboo,4.4,5.0,['English'],Friday,Sep,Q3,1994,NO,"['Comedy', 'Drama', 'History', 'Mystery']",['TriStar Pictures'],[]
False,not available,0,en,The Celluloid Closet,"This documentary highlights the historical contexts that gays, lesbians, bisexuals and transgenders have occupied in cinema history, and shows the evolution of the entertainment industry's role in shaping perceptions of LGBT figures. The issues addressed include secrecy – which initially defined homosexuality – as well as the demonization of the homosexual community with the advent of AIDS, and finally the shift toward acceptance and positivity in the modern era.",6.784687,1996-01-30,0.0,102.0,not available,The Celluloid Closet,7.0,24.0,['English'],Tuesday,Jan,Q1,1996,NO,"['History', 'Documentary']","['Sony Pictures Classics', 'Channel Four Films', 'Arte', 'Brillstein-Grey Entertainment', 'Home Box Office (HBO)', 'Columbia Pictures Television', 'Zweites Deutsches Fernsehen (ZDF)', 'Telling Pictures']",['United States of America']
False,not available,0,en,Métisse,"Lola is pregnant. But she does not know who the father is : Jamal, the black muslim, son of diplomats, or Felix, the pennyless jewish messenger. Jamal and Felix meet at Lola's, and the race begins.",1.040873,1993-01-01,0.0,94.0,not available,Café au Lait,6.8,4.0,['Français'],Friday,Jan,Q1,1993,NO,"['Drama', 'Comedy', 'Romance', 'Foreign']",[],"['France', 'Belgium']"
False,not available,0,it,Caro diario,Writer/director/actor Nanni Moretti offers a three-part film diary which takes a sharply satiric look at Italian life.,2.904734,1993-10-12,0.0,100.0,not available,Dear Diary,6.9,46.0,"['العربية', 'English', 'Italiano', '普通话']",Tuesday,Oct,Q4,1993,NO,"['Comedy', 'Drama']","['Sacher Film', 'La Sept Cinéma', 'Banfilm']","['Italy', 'France']"
False,not available,0,en,De eso no se habla,"Leonor, a widow in a small South American town, gives birth to Charlotte, a dwarf. The mother not only provides a rich childhood for her daughter, she erases any clues her daughter might see that would lead her to think she is different (mother burns books such as ""Snow White"" and destroys lawn statues of gnomes). In short, she doesn't want to talk about it. The mother succeeds in creating a modern-day Rapunzel: Charlotte becomes an accomplished young woman who captures the heart of Ludovico. But then, the circus comes to town.",1.213481,1993-05-20,0.0,106.0,not available,I Don't Want to Talk About It,6.0,1.0,[],Thursday,May,Q2,1993,NO,"['Romance', 'Drama']","['Oscar Kramer S.A.', 'Aura Film', 'Mojame S.A.']","['Italy', 'Argentina']"
False,The Brady Bunch Collection,0,en,The Brady Bunch Movie,"The original 70's TV family is now placed in the 1990's, where they're even more square and out of place than ever.",4.233092,1995-02-16,0.0,84.0,not available,The Brady Bunch Movie,5.9,87.0,"['Italiano', 'Deutsch', 'English', 'Magyar']",Thursday,Feb,Q1,1995,NO,['Comedy'],['Paramount Pictures'],['United States of America']
False,Home Alone Collection,18000000,en,Home Alone,"Eight-year-old Kevin McCallister makes the most of the situation after his family unwittingly leaves him behind when they go on Christmas vacation. But when a pair of bungling burglars set their sights on Kevin's house, the plucky kid stands ready to defend his territory. By planting booby traps galore, adorably mischievous Kevin stands his ground as his frantic mother attempts to race home before.",0.702543,1990-11-09,476684675.0,103.0,A Family Comedy Without the Family.,Home Alone,7.1,2487.0,['English'],Friday,Nov,Q4,1990,YES,"['Comedy', 'Family']","['Twentieth Century Fox Film Corporation', 'Hughes Entertainment']",['United States of America']
False,not available,22000000,en,Ghost,"Sam Wheat is a banker, Molly Jensen is an artist, and the two are madly in love. However, when Sam is murdered by his friend and corrupt business partner Carl Bruner over a shady business deal, he is left to roam the earth as a powerless spirit. When he learns of Carl's betrayal, Sam must seek the help of psychic Oda Mae Brown to set things right and protect Molly from Carl and his goons.",11.945397,1990-07-12,505000000.0,127.0,A love that will last forever.,Ghost,6.9,1381.0,['English'],Thursday,Jul,Q3,1990,NO,"['Fantasy', 'Drama', 'Thriller', 'Mystery', 'Romance']",['Paramount Pictures'],['United States of America']
False,Aladdin Collection,28000000,en,Aladdin,"Princess Jasmine grows tired of being forced to remain in the palace and she sneaks out into the marketplace  in disguise where she meets street-urchin Aladdin and the two fall in love, although she may only marry a prince. After being thrown in jail, Aladdin and becomes embroiled in a plot to find a mysterious lamp with which the evil Jafar hopes to rule the land.",16.357419,1992-11-25,504050219.0,90.0,Wish granted!,Aladdin,7.4,3495.0,['English'],Wednesday,Nov,Q4,1992,YES,"['Animation', 'Family', 'Comedy', 'Adventure', 'Fantasy', 'Romance']",['Walt Disney Pictures'],['United States of America']
False,The Terminator Collection,100000000,en,Terminator 2: Judgment Day,"Nearly 10 years have passed since Sarah Connor was targeted for termination by a cyborg from the future. Now her son, John, the future leader of the resistance, is the target for a newer, more deadly terminator. Once again, the resistance has managed to send a protector back to attempt to save John and his mother Sarah.",22.661695,1991-07-01,520000000.0,137.0,It's nothing personal.,Terminator 2: Judgment Day,7.7,4274.0,"['English', 'Español']",Monday,Jul,Q3,1991,NO,"['Action', 'Thriller', 'Science Fiction']","['Lightstorm Entertainment', 'Pacific Western', 'Canal+', 'Carolco Pictures', 'T2 Productions']","['France', 'United States of America']"
False,not available,22000000,en,Dances with Wolves,"Wounded Civil War soldier, John Dunbar tries to commit suicide – and becomes a hero instead. As a reward, he's assigned to his dream post, a remote junction on the Western frontier, and soon makes unlikely friends with the local Sioux tribe.",11.654349,1990-11-09,424208848.0,181.0,Inside everyone is a frontier waiting to be discovered.,Dances with Wolves,7.6,1084.0,['English'],Friday,Nov,Q4,1990,NO,"['Adventure', 'Drama', 'Western']","['Tig Productions', 'Majestic Films International']","['United Kingdom', 'United States of America']"
False,not available,0,en,Tough and Deadly,A private eye helps an amnesiac CIA agent elude mobsters who don't want him to regain his memory of their drug operation.,0.426887,1995-02-14,0.0,92.0,Experts with fists and guns and not afraid to use them.,Tough and Deadly,6.3,4.0,['English'],Tuesday,Feb,Q1,1995,NO,"['Thriller', 'Action', 'Drama']",['Shapiro-Glickenhaus Entertainment'],['United States of America']
False,Batman Collection,35000000,en,Batman,"The Dark Knight of Gotham City begins his war on crime with his first major enemy being the clownishly homicidal Joker, who has seized control of Gotham's underworld.",19.10673,1989-06-23,411348924.0,126.0,Have you ever danced with the devil in the pale moonlight?,Batman,7.0,2145.0,"['English', 'Français']",Friday,Jun,Q2,1989,NO,"['Fantasy', 'Action']","['PolyGram Filmed Entertainment', 'The Guber-Peters Company', 'Warner Bros.']","['United Kingdom', 'United States of America']"
False,The Hannibal Lecter Anthology,19000000,en,The Silence of the Lambs,"FBI trainee, Clarice Starling ventures into a maximum-security asylum to pick the diseased brain of Hannibal Lecter, a psychiatrist turned homicidal cannibal. Starling needs clues to help her capture a serial killer. but her Faustian relationship with Lecter soon leads to his escape, and now two deranged killers are on the loose.",4.307222,1991-02-01,272742922.0,119.0,To enter the mind of a killer she must challenge the mind of a madman.,The Silence of the Lambs,8.1,4549.0,['English'],Friday,Feb,Q1,1991,NO,"['Crime', 'Drama', 'Thriller']","['Orion Pictures', 'Strong Heart/Demme Production']",['United States of America']
False,not available,1488423,en,Snow White and the Seven Dwarfs,"A beautiful girl, Snow White, takes refuge in the forest in the house of seven dwarfs to hide from her stepmother, the wicked Queen. The Queen is jealous because she wants to be known as ""the fairest in the land,"" and Snow White's beauty surpasses her own.",16.263878,1937-12-20,184925486.0,83.0,"The Happiest, Dopiest, Grumpiest, Sneeziest movie of the year.",Snow White and the Seven Dwarfs,6.9,1973.0,['English'],Monday,Dec,Q4,1937,YES,"['Fantasy', 'Animation', 'Family']",['Walt Disney Productions'],['United States of America']
False,Beauty and the Beast Collection,25000000,en,Beauty and the Beast,"Follow the adventures of Belle, a bright young woman who finds herself in the castle of a prince who's been turned into a mysterious beast. With the help of the castle's enchanted staff, Belle soon learns the most important lesson of all -- that true beauty comes from within.",23.433511,1991-11-13,377350553.0,84.0,The most beautiful love story ever told.,Beauty and the Beast,7.5,3029.0,"['Français', 'English']",Wednesday,Nov,Q4,1991,YES,"['Romance', 'Family', 'Animation', 'Fantasy', 'Music']","['Walt Disney Pictures', 'Walt Disney Animation Studios', 'Silver Screen Partners IV']",['United States of America']
